data,abrangencia,pop,variavel,valor,data_formatada,lideranca
1º trimestre 2017,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2017-02-01,José Ivo Sartori
1º trimestre 2017,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2017-02-01,José Ivo Sartori
1º trimestre 2017,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2017-02-01,José Ivo Sartori
2º trimestre 2017,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2017-05-01,José Ivo Sartori
2º trimestre 2017,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2017-05-01,José Ivo Sartori
2º trimestre 2017,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2017-05-01,José Ivo Sartori
3º trimestre 2017,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2017-08-01,José Ivo Sartori
3º trimestre 2017,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2017-08-01,José Ivo Sartori
3º trimestre 2017,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2017-08-01,José Ivo Sartori
4º trimestre 2017,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2017-11-01,José Ivo Sartori
4º trimestre 2017,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2017-11-01,José Ivo Sartori
4º trimestre 2017,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2017-11-01,José Ivo Sartori
1º trimestre 2018,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2018-02-01,José Ivo Sartori
1º trimestre 2018,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2018-02-01,José Ivo Sartori
1º trimestre 2018,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2018-02-01,José Ivo Sartori
2º trimestre 2018,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2018-05-01,José Ivo Sartori
2º trimestre 2018,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2018-05-01,José Ivo Sartori
2º trimestre 2018,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.9,2018-05-01,José Ivo Sartori
3º trimestre 2018,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2018-08-01,José Ivo Sartori
3º trimestre 2018,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2018-08-01,José Ivo Sartori
3º trimestre 2018,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2018-08-01,José Ivo Sartori
4º trimestre 2018,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2018-11-01,José Ivo Sartori
4º trimestre 2018,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2018-11-01,José Ivo Sartori
4º trimestre 2018,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.9,2018-11-01,José Ivo Sartori
1º trimestre 2019,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2019-02-01,Eduardo Leite
1º trimestre 2019,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2019-02-01,Eduardo Leite
1º trimestre 2019,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2019-02-01,Eduardo Leite
2º trimestre 2019,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2019-05-01,Eduardo Leite
2º trimestre 2019,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2019-05-01,Eduardo Leite
2º trimestre 2019,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.9,2019-05-01,Eduardo Leite
3º trimestre 2019,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2019-08-01,Eduardo Leite
3º trimestre 2019,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2019-08-01,Eduardo Leite
3º trimestre 2019,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2019-08-01,Eduardo Leite
4º trimestre 2019,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2019-11-01,Eduardo Leite
4º trimestre 2019,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2019-11-01,Eduardo Leite
4º trimestre 2019,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2019-11-01,Eduardo Leite
1º trimestre 2020,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-02-01,Eduardo Leite
1º trimestre 2020,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2020-02-01,Eduardo Leite
1º trimestre 2020,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.9,2020-02-01,Eduardo Leite
2º trimestre 2020,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-05-01,Eduardo Leite
2º trimestre 2020,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-05-01,Eduardo Leite
2º trimestre 2020,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-05-01,Eduardo Leite
3º trimestre 2020,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-08-01,Eduardo Leite
3º trimestre 2020,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-08-01,Eduardo Leite
3º trimestre 2020,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-08-01,Eduardo Leite
4º trimestre 2020,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-11-01,Eduardo Leite
4º trimestre 2020,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-11-01,Eduardo Leite
4º trimestre 2020,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2020-11-01,Eduardo Leite
1º trimestre 2021,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-02-01,Eduardo Leite
1º trimestre 2021,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-02-01,Eduardo Leite
1º trimestre 2021,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-02-01,Eduardo Leite
2º trimestre 2021,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-05-01,Eduardo Leite
2º trimestre 2021,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-05-01,Eduardo Leite
2º trimestre 2021,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-05-01,Eduardo Leite
3º trimestre 2021,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-08-01,Eduardo Leite
3º trimestre 2021,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-08-01,Eduardo Leite
3º trimestre 2021,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-08-01,Eduardo Leite
4º trimestre 2021,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-11-01,Eduardo Leite
4º trimestre 2021,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-11-01,Eduardo Leite
4º trimestre 2021,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2021-11-01,Eduardo Leite
1º trimestre 2022,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2022-02-01,Eduardo Leite
1º trimestre 2022,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2022-02-01,Eduardo Leite
1º trimestre 2022,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2022-02-01,Eduardo Leite
2º trimestre 2022,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2022-05-01,Ranolfo Vieira Júnior
2º trimestre 2022,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2022-05-01,Ranolfo Vieira Júnior
2º trimestre 2022,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2022-05-01,Ranolfo Vieira Júnior
3º trimestre 2022,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2022-08-01,Ranolfo Vieira Júnior
3º trimestre 2022,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2022-08-01,Ranolfo Vieira Júnior
3º trimestre 2022,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2022-08-01,Ranolfo Vieira Júnior
4º trimestre 2022,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2022-11-01,Ranolfo Vieira Júnior
4º trimestre 2022,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2022-11-01,Ranolfo Vieira Júnior
4º trimestre 2022,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2022-11-01,Ranolfo Vieira Júnior
1º trimestre 2023,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2023-02-01,Eduardo Leite
1º trimestre 2023,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.6,2023-02-01,Eduardo Leite
1º trimestre 2023,Rio Grande do Sul,Mulheres,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.8,2023-02-01,Eduardo Leite
2º trimestre 2023,Rio Grande do Sul,Total,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2023-05-01,Eduardo Leite
2º trimestre 2023,Rio Grande do Sul,Homens,Coeficiente de variação  Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,0.7,2023-05-01,Eduardo Leite
